date,segment_id,from_intersection,to_intersection,road_name,length_m,lanes,free_flow_speed_kmh,functional_class,daily_volume_proxy,avg_speed_kmh,peak_hour_volume,v_c_ratio,travel_time_min,community_weight
2025-10-04,S044,QNA003,QNA011,兴国路,329,4,46,主干路,10986,40.0,1814,0.28,0.49,40.071
2025-10-04,S045,QNA011,QNA019,兴国路,463,4,46,主干路,12378,38.9,2137,0.33,0.71,32.081
2025-10-04,S046,QNA019,QNA027,兴国路,456,4,46,主干路,11198,40.0,1829,0.282,0.68,29.468
2025-10-04,S047,QNA027,QNA035,兴国路,589,4,46,主干路,9283,41.7,1505,0.232,0.85,18.913
2025-10-04,S048,QNA004,QNA012,蔡林路,415,3,40,次干路,9156,36.3,1495,0.308,0.69,22.063
2025-10-04,S049,QNA012,QNA020,蔡林路,302,3,40,次干路,8624,31.5,1440,0.296,0.58,28.556
2025-10-04,S050,QNA020,QNA028,蔡林路,515,3,40,次干路,7577,32.3,1207,0.248,0.96,14.713
2025-10-04,S051,QNA028,QNA036,蔡林路,554,3,40,次干路,6246,33.5,1018,0.209,0.99,11.274
2025-10-04,S052,QNA005,QNA013,北坛街,343,3,38,次干路,7934,37.4,1264,0.26,0.55,23.131
2025-10-04,S053,QNA013,QNA021,北坛街,473,3,38,次干路,6109,33.5,1042,0.214,0.85,12.915
2025-10-04,S054,QNA021,QNA029,北坛街,320,3,38,次干路,6351,33.2,991,0.204,0.58,19.847
2025-10-04,S055,QNA029,QNA037,北坛街,562,3,38,次干路,6185,33.4,939,0.193,1.01,11.005
2025-10-04,S056,QNA006,QNA014,解放北路,430,4,48,主干路,9521,41.4,1642,0.253,0.62,26.57
2025-10-04,S057,QNA014,QNA022,解放北路,601,4,48,主干路,9431,41.3,1490,0.23,0.87,18.831
2025-10-04,S058,QNA022,QNA030,解放北路,596,4,48,主干路,9365,41.4,1573,0.243,0.86,18.856
2025-10-04,S059,QNA030,QNA038,解放北路,465,4,48,主干路,8939,41.7,1469,0.227,0.67,23.068
2025-10-04,S060,QNA007,QNA015,应乾路,575,3,36,次干路,8020,37.2,1342,0.276,0.93,13.948
2025-10-04,S061,QNA015,QNA023,应乾路,378,3,36,次干路,6370,32.9,1037,0.213,0.69,16.852
2025-10-04,S062,QNA023,QNA031,应乾路,640,3,36,次干路,6506,32.9,1028,0.212,1.17,10.166
2025-10-04,S063,QNA031,QNA039,应乾路,315,3,36,次干路,6248,33.7,1001,0.206,0.56,19.835
2025-10-04,S064,QNA008,QNA016,街泉街,211,2,32,支路,7415,37.7,1212,0.374,0.34,35.142
2025-10-04,S065,QNA016,QNA024,街泉街,369,2,32,支路,5814,33.3,986,0.304,0.66,15.756
2025-10-04,S066,QNA024,QNA032,街泉街,258,2,32,支路,6030,33.3,970,0.299,0.46,23.372
2025-10-04,S067,QNA032,QNA040,街泉街,397,2,32,支路,4648,29.6,742,0.229,0.8,11.708
2025-10-05,S001,QNA001,QNA002,成纪大道,647,4,52,主干路,8221,37.1,1334,0.206,1.05,15.248
2025-10-05,S002,QNA002,QNA003,成纪大道,377,4,52,主干路,8611,36.8,1391,0.215,0.61,27.409
2025-10-05,S003,QNA003,QNA004,成纪大道,332,4,52,主干路,8499,37.1,1337,0.206,0.54,30.719
2025-10-05,S004,QNA004,QNA005,成纪大道,699,4,52,主干路,8389,37.1,1316,0.203,1.13,14.402
2025-10-05,S005,QNA005,QNA006,成纪大道,460,4,52,主干路,8355,36.8,1309,0.202,0.75,21.796
2025-10-05,S006,QNA006,QNA007,成纪大道,445,4,52,主干路,8422,36.7,1257,0.194,0.73,22.711
2025-10-05,S007,QNA007,QNA008,成纪大道,434,4,52,主干路,8109,37.1,1193,0.184,0.7,22.421
2025-10-05,S008,QNA009,QNA010,太白街,391,3,42,次干路,8500,32.4,1336,0.275,0.72,21.739
2025-10-05,S009,QNA010,QNA011,太白街,697,3,42,次干路,10892,35.1,1762,0.363,1.19,15.627
2025-10-05,S010,QNA011,QNA012,太白街,372,3,42,次干路,9250,31.8,1496,0.308,0.7,24.866
2025-10-05,S011,QNA012,QNA013,太白街,666,3,42,次干路,6569,29.4,1114,0.229,1.36,9.863
2025-10-05,S012,QNA013,QNA014,太白街,699,3,42,次干路,6912,33.6,1092,0.225,1.25,9.888
2025-10-05,S013,QNA014,QNA015,太白街,599,3,42,次干路,6982,33.4,1110,0.228,1.08,11.656
2025-10-05,S014,QNA015,QNA016,太白街,364,3,42,次干路,5461,29.8,898,0.185,0.73,15.003
2025-10-05,S015,QNA017,QNA018,新华街,622,3,40,次干路,8263,32.4,1319,0.271,1.15,13.285
2025-10-05,S016,QNA018,QNA019,新华街,536,3,40,次干路,10703,35.5,1733,0.357,0.91,19.968
2025-10-05,S017,QNA019,QNA020,新华街,336,3,40,次干路,9275,31.9,1514,0.312,0.63,27.604
2025-10-05,S018,QNA020,QNA021,新华街,335,3,40,次干路,6590,29.1,1160,0.239,0.69,19.672
2025-10-05,S019,QNA021,QNA022,新华街,367,3,40,次干路,6777,33.4,1099,0.226,0.66,18.466
2025-10-05,S020,QNA022,QNA023,新华街,431,3,40,次干路,6876,33.4,1087,0.224,0.77,15.954
2025-10-05,S021,QNA023,QNA024,新华街,439,3,40,次干路,5421,30.1,899,0.185,0.88,12.349
2025-10-05,S022,QNA025,QNA026,人民街,578,3,38,次干路,6894,33.4,1077,0.222,1.04,11.927
2025-10-05,S023,QNA026,QNA027,人民街,628,3,38,次干路,8409,36.9,1302,0.268,1.02,13.39
2025-10-05,S024,QNA027,QNA028,人民街,333,3,38,次干路,7021,33.5,1137,0.234,0.6,21.084
2025-10-05,S025,QNA028,QNA029,人民街,607,3,38,次干路,5713,29.8,881,0.181,1.22,9.412
2025-10-05,S026,QNA029,QNA030,人民街,421,3,38,次干路,7053,33.2,1132,0.233,0.76,16.753
2025-10-05,S027,QNA030,QNA031,人民街,686,3,38,次干路,7031,33.1,1114,0.229,1.24,10.249
2025-10-05,S028,QNA031,QNA032,人民街,652,3,38,次干路,5506,29.5,863,0.178,1.33,8.445
2025-10-05,S029,QNA033,QNA034,映南路,434,2,32,支路,6071,34.0,1053,0.325,0.77,13.988
2025-10-05,S030,QNA034,QNA035,映南路,332,2,32,支路,7553,37.2,1341,0.414,0.54,22.75
2025-10-05,S031,QNA035,QNA036,映南路,449,2,32,支路,6334,33.5,1125,0.347,0.8,14.107
2025-10-05,S032,QNA036,QNA037,映南路,362,2,32,支路,5189,29.8,832,0.257,0.73,14.334
2025-10-05,S033,QNA037,QNA038,映南路,223,2,32,支路,6295,33.6,950,0.293,0.4,28.229
2025-10-05,S034,QNA038,QNA039,映南路,301,2,32,支路,6256,33.8,996,0.307,0.53,20.784
2025-10-05,S035,QNA039,QNA040,映南路,436,2,32,支路,3993,26.2,666,0.206,1.0,9.158
2025-10-05,S036,QNA001,QNA009,环城西路,454,3,40,次干路,7023,33.5,1128,0.232,0.81,15.469
2025-10-05,S037,QNA009,QNA017,环城西路,422,3,40,次干路,6099,29.3,931,0.192,0.86,14.453
2025-10-05,S038,QNA017,QNA025,环城西路,359,3,40,次干路,5669,29.6,871,0.179,0.73,15.791
2025-10-05,S039,QNA025,QNA033,环城西路,390,3,40,次干路,4966,30.3,780,0.16,0.77,12.733
2025-10-05,S040,QNA002,QNA010,解放南路,452,4,48,主干路,9699,36.1,1541,0.238,0.75,25.75
2025-10-05,S041,QNA010,QNA018,解放南路,332,4,48,主干路,10664,35.5,1723,0.266,0.56,38.545
2025-10-05,S042,QNA018,QNA026,解放南路,327,4,48,主干路,9488,36.2,1485,0.229,0.54,34.818
2025-10-05,S043,QNA026,QNA034,解放南路,474,4,48,主干路,7999,37.1,1258,0.194,0.77,20.251
2025-10-05,S044,QNA003,QNA011,兴国路,329,4,46,主干路,9805,35.8,1612,0.249,0.55,35.763
2025-10-05,S045,QNA011,QNA019,兴国路,463,4,46,主干路,10930,35.1,1842,0.284,0.79,28.328
2025-10-05,S046,QNA019,QNA027,兴国路,456,4,46,主干路,9624,36.2,1532,0.236,0.76,25.326
2025-10-05,S047,QNA027,QNA035,兴国路,589,4,46,主干路,7963,37.0,1389,0.214,0.96,16.223
2025-10-05,S048,QNA004,QNA012,蔡林路,415,3,40,次干路,7944,33.1,1219,0.251,0.75,19.142
2025-10-05,S049,QNA012,QNA020,蔡林路,302,3,40,次干路,7594,28.6,1299,0.267,0.63,25.146
2025-10-05,S050,QNA020,QNA028,蔡林路,515,3,40,次干路,6672,29.2,1107,0.228,1.06,12.955
2025-10-05,S051,QNA028,QNA036,蔡林路,554,3,40,次干路,5392,30.0,873,0.18,1.11,9.733
2025-10-05,S052,QNA005,QNA013,北坛街,343,3,38,次干路,7015,33.4,1211,0.249,0.62,20.452
2025-10-05,S053,QNA013,QNA021,北坛街,473,3,38,次干路,5565,29.8,975,0.201,0.95,11.765
2025-10-05,S054,QNA021,QNA029,北坛街,320,3,38,次干路,5631,29.7,916,0.188,0.65,17.597
2025-10-05,S055,QNA029,QNA037,北坛街,562,3,38,次干路,5511,29.7,878,0.181,1.14,9.806
2025-10-05,S056,QNA006,QNA014,解放北路,430,4,48,主干路,8252,37.0,1282,0.198,0.7,23.029
2025-10-05,S057,QNA014,QNA022,解放北路,601,4,48,主干路,8125,37.1,1268,0.196,0.97,16.223
2025-10-05,S058,QNA022,QNA030,解放北路,596,4,48,主干路,8200,36.9,1315,0.203,0.97,16.51
2025-10-05,S059,QNA030,QNA038,解放北路,465,4,48,主干路,7837,37.2,1256,0.194,0.75,20.225
2025-10-05,S060,QNA007,QNA015,应乾路,575,3,36,次干路,7152,33.1,1118,0.23,1.04,12.438
2025-10-05,S061,QNA015,QNA023,应乾路,378,3,36,次干路,5734,29.6,948,0.195,0.77,15.169
2025-10-05,S062,QNA023,QNA031,应乾路,640,3,36,次干路,5708,29.6,953,0.196,1.3,8.919
2025-10-05,S063,QNA031,QNA039,应乾路,315,3,36,次干路,5450,29.8,905,0.186,0.63,17.302
2025-10-05,S064,QNA008,QNA016,街泉街,211,2,32,支路,6418,33.8,1039,0.321,0.37,30.417
2025-10-05,S065,QNA016,QNA024,街泉街,369,2,32,支路,5148,30.3,877,0.271,0.73,13.951
2025-10-05,S066,QNA024,QNA032,街泉街,258,2,32,支路,5219,29.9,845,0.261,0.52,20.229
2025-10-05,S067,QNA032,QNA040,街泉街,397,2,32,支路,4049,25.9,645,0.199,0.92,10.199
2025-10-06,S001,QNA001,QNA002,成纪大道,647,4,52,主干路,7577,33.6,1226,0.189,1.16,14.053
2025-10-06,S002,QNA002,QNA003,成纪大道,377,4,52,主干路,7790,33.6,1237,0.191,0.67,24.796
2025-10-06,S003,QNA003,QNA004,成纪大道,332,4,52,主干路,7901,33.7,1285,0.198,0.59,28.558
2025-10-06,S004,QNA004,QNA005,成纪大道,699,4,52,主干路,8022,33.7,1336,0.206,1.24,13.772
2025-10-06,S005,QNA005,QNA006,成纪大道,460,4,52,主干路,8038,33.7,1308,0.202,0.82,20.969
2025-10-06,S006,QNA006,QNA007,成纪大道,445,4,52,主干路,7942,33.8,1288,0.199,0.79,21.417
2025-10-06,S007,QNA007,QNA008,成纪大道,434,4,52,主干路,7582,34.0,1168,0.18,0.77,20.964
2025-10-06,S008,QNA009,QNA010,太白街,391,3,42,次干路,7966,29.6,1315,0.271,0.79,20.373
2025-10-06,S009,QNA010,QNA011,太白街,697,3,42,次干路,10187,32.3,1598,0.329,1.29,14.615
2025-10-06,S010,QNA011,QNA012,太白街,372,3,42,次干路,8616,29.4,1406,0.289,0.76,23.161
2025-10-06,S011,QNA012,QNA013,太白街,666,3,42,次干路,6097,27.0,984,0.202,1.48,9.155
2025-10-06,S012,QNA013,QNA014,太白街,699,3,42,次干路,6402,30.9,1059,0.218,1.36,9.159
2025-10-06,S013,QNA014,QNA015,太白街,599,3,42,次干路,6498,30.7,1097,0.226,1.17,10.848
2025-10-06,S014,QNA015,QNA016,太白街,364,3,42,次干路,5039,27.5,864,0.178,0.79,13.843
2025-10-06,S015,QNA017,QNA018,新华街,622,3,40,次干路,7943,29.6,1315,0.271,1.26,12.77
2025-10-06,S016,QNA018,QNA019,新华街,536,3,40,次干路,10385,32.5,1727,0.355,0.99,19.375
2025-10-06,S017,QNA019,QNA020,新华街,336,3,40,次干路,8723,29.5,1490,0.307,0.68,25.961
2025-10-06,S018,QNA020,QNA021,新华街,335,3,40,次干路,6114,27.1,1047,0.215,0.74,18.251
2025-10-06,S019,QNA021,QNA022,新华街,367,3,40,次干路,6494,30.8,1142,0.235,0.71,17.695
2025-10-06,S020,QNA022,QNA023,新华街,431,3,40,次干路,6545,30.8,1141,0.235,0.84,15.186
2025-10-06,S021,QNA023,QNA024,新华街,439,3,40,次干路,5056,27.5,832,0.171,0.96,11.517
2025-10-06,S022,QNA025,QNA026,人民街,578,3,38,次干路,6407,30.8,969,0.199,1.13,11.085
2025-10-06,S023,QNA026,QNA027,人民街,628,3,38,次干路,7891,34.1,1239,0.255,1.1,12.565
2025-10-06,S024,QNA027,QNA028,人民街,333,3,38,次干路,6668,30.7,1044,0.215,0.65,20.024
2025-10-06,S025,QNA028,QNA029,人民街,607,3,38,次干路,5385,27.1,793,0.163,1.34,8.871
2025-10-06,S026,QNA029,QNA030,人民街,421,3,38,次干路,6613,30.2,983,0.202,0.84,15.708
2025-10-06,S027,QNA030,QNA031,人民街,686,3,38,次干路,6664,30.4,988,0.203,1.35,9.714
2025-10-06,S028,QNA031,QNA032,人民街,652,3,38,次干路,5326,27.3,815,0.168,1.43,8.169
2025-10-06,S029,QNA033,QNA034,映南路,434,2,32,支路,5688,31.2,932,0.288,0.83,13.106
2025-10-06,S030,QNA034,QNA035,映南路,332,2,32,支路,7044,34.5,1128,0.348,0.58,21.217
2025-10-06,S031,QNA035,QNA036,映南路,449,2,32,支路,5985,31.1,955,0.295,0.87,13.33
2025-10-06,S032,QNA036,QNA037,映南路,362,2,32,支路,4796,27.8,814,0.251,0.78,13.249
2025-10-06,S033,QNA037,QNA038,映南路,223,2,32,支路,5935,31.1,1006,0.31,0.43,26.614
2025-10-06,S034,QNA038,QNA039,映南路,301,2,32,支路,5994,31.0,1036,0.32,0.58,19.914
2025-10-06,S035,QNA039,QNA040,映南路,436,2,32,支路,3720,23.9,608,0.188,1.09,8.532
2025-10-06,S036,QNA001,QNA009,环城西路,454,3,40,次干路,6556,30.3,1023,0.21,0.9,14.441
2025-10-06,S037,QNA009,QNA017,环城西路,422,3,40,次干路,5644,26.8,896,0.184,0.94,13.374
2025-10-06,S038,QNA017,QNA025,环城西路,359,3,40,次干路,5294,27.1,793,0.163,0.79,14.747
2025-10-06,S039,QNA025,QNA033,环城西路,390,3,40,次干路,4720,27.6,715,0.147,0.85,12.103
2025-10-06,S040,QNA002,QNA010,解放南路,452,4,48,主干路,8987,32.9,1415,0.218,0.82,23.859
2025-10-06,S041,QNA010,QNA018,解放南路,332,4,48,主干路,10265,32.4,1734,0.268,0.61,37.102
2025-10-06,S042,QNA018,QNA026,解放南路,327,4,48,主干路,9055,33.3,1422,0.219,0.59,33.229
2025-10-06,S043,QNA026,QNA034,解放南路,474,4,48,主干路,7374,34.4,1151,0.178,0.83,18.668
2025-10-06,S044,QNA003,QNA011,兴国路,329,4,46,主干路,8990,33.0,1429,0.221,0.6,32.79
2025-10-06,S045,QNA011,QNA019,兴国路,463,4,46,主干路,10308,32.4,1635,0.252,0.86,26.716
2025-10-06,S046,QNA019,QNA027,兴国路,456,4,46,主干路,9221,33.3,1560,0.241,0.82,24.266
2025-10-06,S047,QNA027,QNA035,兴国路,589,4,46,主干路,7561,34.2,1192,0.184,1.03,15.404
2025-10-06,S048,QNA004,QNA012,蔡林路,415,3,40,次干路,7527,30.1,1227,0.252,0.83,18.137
2025-10-06,S049,QNA012,QNA020,蔡林路,302,3,40,次干路,7032,26.5,1191,0.245,0.68,23.285
2025-10-06,S050,QNA020,QNA028,蔡林路,515,3,40,次干路,6171,26.9,973,0.2,1.15,11.983
2025-10-06,S051,QNA028,QNA036,蔡林路,554,3,40,次干路,5092,27.6,807,0.166,1.2,9.191
2025-10-06,S052,QNA005,QNA013,北坛街,343,3,38,次干路,6592,30.7,1098,0.226,0.67,19.219
2025-10-06,S053,QNA013,QNA021,北坛街,473,3,38,次干路,5179,27.7,862,0.177,1.02,10.949
2025-10-06,S054,QNA021,QNA029,北坛街,320,3,38,次干路,5328,27.3,866,0.178,0.7,16.65
2025-10-06,S055,QNA029,QNA037,北坛街,562,3,38,次干路,5089,27.3,798,0.164,1.24,9.055
2025-10-06,S056,QNA006,QNA014,解放北路,430,4,48,主干路,7848,33.9,1230,0.19,0.76,21.901
2025-10-06,S057,QNA014,QNA022,解放北路,601,4,48,主干路,7717,34.0,1338,0.206,1.06,15.408
2025-10-06,S058,QNA022,QNA030,解放北路,596,4,48,主干路,7779,33.7,1259,0.194,1.06,15.662
2025-10-06,S059,QNA030,QNA038,解放北路,465,4,48,主干路,7459,34.0,1191,0.184,0.82,19.249
2025-10-06,S060,QNA007,QNA015,应乾路,575,3,36,次干路,6592,30.6,1030,0.212,1.13,11.464
2025-10-06,S061,QNA015,QNA023,应乾路,378,3,36,次干路,5326,27.5,900,0.185,0.82,14.09
2025-10-06,S062,QNA023,QNA031,应乾路,640,3,36,次干路,5430,27.5,870,0.179,1.4,8.484
2025-10-06,S063,QNA031,QNA039,应乾路,315,3,36,次干路,5199,27.4,833,0.171,0.69,16.505
2025-10-06,S064,QNA008,QNA016,街泉街,211,2,32,支路,6029,30.9,989,0.305,0.41,28.573
2025-10-06,S065,QNA016,QNA024,街泉街,369,2,32,支路,4770,27.5,796,0.246,0.81,12.927
2025-10-06,S066,QNA024,QNA032,街泉街,258,2,32,支路,4953,27.3,787,0.243,0.57,19.198
2025-10-06,S067,QNA032,QNA040,街泉街,397,2,32,支路,3847,23.8,590,0.182,1.0,9.69
2025-10-07,S001,QNA001,QNA002,成纪大道,647,4,52,主干路,9529,41.1,1545,0.238,0.94,17.674
2025-10-07,S002,QNA002,QNA003,成纪大道,377,4,52,主干路,9808,40.7,1513,0.233,0.56,31.219
2025-10-07,S003,QNA003,QNA004,成纪大道,332,4,52,主干路,9864,40.5,1641,0.253,0.49,35.653
2025-10-07,S004,QNA004,QNA005,成纪大道,699,4,52,主干路,9892,40.6,1636,0.252,1.03,16.982
2025-10-07,S005,QNA005,QNA006,成纪大道,460,4,52,主干路,9981,40.6,1592,0.246,0.68,26.037
2025-10-07,S006,QNA006,QNA007,成纪大道,445,4,52,主干路,10010,40.7,1575,0.243,0.66,26.993
2025-10-07,S007,QNA007,QNA008,成纪大道,434,4,52,主干路,9528,41.0,1583,0.244,0.64,26.345
2025-10-07,S008,QNA009,QNA010,太白街,391,3,42,次干路,9976,35.6,1611,0.331,0.66,25.514
2025-10-07,S009,QNA010,QNA011,太白街,697,3,42,次干路,12732,38.4,2097,0.431,1.09,18.267
2025-10-07,S010,QNA011,QNA012,太白街,372,3,42,次干路,10781,35.1,1725,0.355,0.64,28.981
2025-10-07,S011,QNA012,QNA013,太白街,666,3,42,次干路,7629,32.5,1263,0.26,1.23,11.455
2025-10-07,S012,QNA013,QNA014,太白街,699,3,42,次干路,8202,37.3,1344,0.277,1.12,11.734
2025-10-07,S013,QNA014,QNA015,太白街,599,3,42,次干路,8169,37.1,1315,0.271,0.97,13.638
2025-10-07,S014,QNA015,QNA016,太白街,364,3,42,次干路,6208,33.3,1018,0.209,0.66,17.055
2025-10-07,S015,QNA017,QNA018,新华街,622,3,40,次干路,9994,35.9,1630,0.335,1.04,16.068
2025-10-07,S016,QNA018,QNA019,新华街,536,3,40,次干路,12667,38.8,2195,0.452,0.83,23.632
2025-10-07,S017,QNA019,QNA020,新华街,336,3,40,次干路,10514,35.2,1754,0.361,0.57,31.292
2025-10-07,S018,QNA020,QNA021,新华街,335,3,40,次干路,7605,32.1,1252,0.258,0.63,22.701
2025-10-07,S019,QNA021,QNA022,新华街,367,3,40,次干路,8068,36.9,1330,0.274,0.6,21.984
2025-10-07,S020,QNA022,QNA023,新华街,431,3,40,次干路,8166,37.1,1289,0.265,0.7,18.947
2025-10-07,S021,QNA023,QNA024,新华街,439,3,40,次干路,6358,33.3,1026,0.211,0.79,14.483
2025-10-07,S022,QNA025,QNA026,人民街,578,3,38,次干路,8040,37.4,1199,0.247,0.93,13.91
2025-10-07,S023,QNA026,QNA027,人民街,628,3,38,次干路,9713,41.2,1439,0.296,0.91,15.467
2025-10-07,S024,QNA027,QNA028,人民街,333,3,38,次干路,8251,37.0,1281,0.264,0.54,24.778
2025-10-07,S025,QNA028,QNA029,人民街,607,3,38,次干路,6791,32.9,1064,0.219,1.11,11.188
2025-10-07,S026,QNA029,QNA030,人民街,421,3,38,次干路,8252,37.0,1233,0.254,0.68,19.601
2025-10-07,S027,QNA030,QNA031,人民街,686,3,38,次干路,8269,37.0,1242,0.256,1.11,12.054
2025-10-07,S028,QNA031,QNA032,人民街,652,3,38,次干路,6633,33.1,1029,0.212,1.18,10.173
2025-10-07,S029,QNA033,QNA034,映南路,434,2,32,支路,7131,38.2,1105,0.341,0.68,16.431
2025-10-07,S030,QNA034,QNA035,映南路,332,2,32,支路,8796,41.8,1454,0.449,0.48,26.494
2025-10-07,S031,QNA035,QNA036,映南路,449,2,32,支路,7431,37.7,1266,0.391,0.71,16.55
2025-10-07,S032,QNA036,QNA037,映南路,362,2,32,支路,6038,33.6,1015,0.313,0.65,16.68
2025-10-07,S033,QNA037,QNA038,映南路,223,2,32,支路,7365,37.6,1296,0.4,0.36,33.027
2025-10-07,S034,QNA038,QNA039,映南路,301,2,32,支路,7231,37.8,1251,0.386,0.48,24.023
2025-10-07,S035,QNA039,QNA040,映南路,436,2,32,支路,4512,29.7,718,0.222,0.88,10.349
2025-10-07,S036,QNA001,QNA009,环城西路,454,3,40,次干路,8285,37.1,1335,0.275,0.73,18.249
2025-10-07,S037,QNA009,QNA017,环城西路,422,3,40,次干路,7149,33.0,1063,0.219,0.77,16.941
2025-10-07,S038,QNA017,QNA025,环城西路,359,3,40,次干路,6654,33.5,977,0.201,0.64,18.535
2025-10-07,S039,QNA025,QNA033,环城西路,390,3,40,次干路,5950,34.1,912,0.188,0.69,15.256
2025-10-07,S040,QNA002,QNA010,解放南路,452,4,48,主干路,11220,39.6,1779,0.275,0.68,29.788
2025-10-07,S041,QNA010,QNA018,解放南路,332,4,48,主干路,12821,38.5,2154,0.332,0.52,46.341
2025-10-07,S042,QNA018,QNA026,解放南路,327,4,48,主干路,11380,39.9,1811,0.279,0.49,41.761
2025-10-07,S043,QNA026,QNA034,解放南路,474,4,48,主干路,9221,41.5,1365,0.211,0.69,23.344
2025-10-07,S044,QNA003,QNA011,兴国路,329,4,46,主干路,11321,39.5,1882,0.29,0.5,41.292
2025-10-07,S045,QNA011,QNA019,兴国路,463,4,46,主干路,12578,38.7,2076,0.32,0.72,32.6
2025-10-07,S046,QNA019,QNA027,兴国路,456,4,46,主干路,11000,40.1,1813,0.28,0.68,28.947
2025-10-07,S047,QNA027,QNA035,兴国路,589,4,46,主干路,9289,41.5,1518,0.234,0.85,18.925
2025-10-07,S048,QNA004,QNA012,蔡林路,415,3,40,次干路,9324,36.1,1484,0.305,0.69,22.467
2025-10-07,S049,QNA012,QNA020,蔡林路,302,3,40,次干路,8717,31.6,1390,0.286,0.57,28.864
2025-10-07,S050,QNA020,QNA028,蔡林路,515,3,40,次干路,7765,32.1,1222,0.251,0.96,15.078
2025-10-07,S051,QNA028,QNA036,蔡林路,554,3,40,次干路,6393,33.2,1030,0.212,1.0,11.54
2025-10-07,S052,QNA005,QNA013,北坛街,343,3,38,次干路,8197,37.0,1383,0.285,0.56,23.898
2025-10-07,S053,QNA013,QNA021,北坛街,473,3,38,次干路,6517,33.0,1125,0.231,0.86,13.778
2025-10-07,S054,QNA021,QNA029,北坛街,320,3,38,次干路,6630,32.9,1093,0.225,0.58,20.719
2025-10-07,S055,QNA029,QNA037,北坛街,562,3,38,次干路,6436,33.3,1049,0.216,1.01,11.452
2025-10-07,S056,QNA006,QNA014,解放北路,430,4,48,主干路,9986,40.9,1537,0.237,0.63,27.868
2025-10-07,S057,QNA014,QNA022,解放北路,601,4,48,主干路,9754,41.2,1549,0.239,0.88,19.476
2025-10-07,S058,QNA022,QNA030,解放北路,596,4,48,主干路,9690,40.9,1470,0.227,0.87,19.51
2025-10-07,S059,QNA030,QNA038,解放北路,465,4,48,主干路,9182,41.2,1480,0.228,0.68,23.695
2025-10-07,S060,QNA007,QNA015,应乾路,575,3,36,次干路,8194,36.9,1386,0.285,0.93,14.25
2025-10-07,S061,QNA015,QNA023,应乾路,378,3,36,次干路,6582,33.0,1055,0.217,0.69,17.413
2025-10-07,S062,QNA023,QNA031,应乾路,640,3,36,次干路,6745,33.2,1031,0.212,1.16,10.539
2025-10-07,S063,QNA031,QNA039,应乾路,315,3,36,次干路,6318,33.5,959,0.197,0.56,20.057
2025-10-07,S064,QNA008,QNA016,街泉街,211,2,32,支路,7543,37.5,1215,0.375,0.34,35.749
2025-10-07,S065,QNA016,QNA024,街泉街,369,2,32,支路,5984,33.6,999,0.308,0.66,16.217
2025-10-07,S066,QNA024,QNA032,街泉街,258,2,32,支路,6246,33.2,1017,0.314,0.47,24.209
2025-10-07,S067,QNA032,QNA040,街泉街,397,2,32,支路,4827,29.2,772,0.238,0.82,12.159
2025-10-08,S001,QNA001,QNA002,成纪大道,647,4,52,主干路,10074,40.6,1624,0.251,0.96,18.684
2025-10-08,S002,QNA002,QNA003,成纪大道,377,4,52,主干路,10517,40.4,1707,0.263,0.56,33.476
2025-10-08,S003,QNA003,QNA004,成纪大道,332,4,52,主干路,10403,40.3,1650,0.255,0.49,37.601
2025-10-08,S004,QNA004,QNA005,成纪大道,699,4,52,主干路,10301,40.3,1661,0.256,1.04,17.684
2025-10-08,S005,QNA005,QNA006,成纪大道,460,4,52,主干路,10269,40.4,1696,0.262,0.68,26.789
2025-10-08,S006,QNA006,QNA007,成纪大道,445,4,52,主干路,10395,40.1,1806,0.279,0.67,28.031
2025-10-08,S007,QNA007,QNA008,成纪大道,434,4,52,主干路,10093,40.5,1720,0.265,0.64,27.907
2025-10-08,S008,QNA009,QNA010,太白街,391,3,42,次干路,10294,35.5,1712,0.352,0.66,26.327
2025-10-08,S009,QNA010,QNA011,太白街,697,3,42,次干路,13432,38.4,2325,0.478,1.09,19.271
2025-10-08,S010,QNA011,QNA012,太白街,372,3,42,次干路,11383,34.8,1876,0.386,0.64,30.599
2025-10-08,S011,QNA012,QNA013,太白街,666,3,42,次干路,7996,32.3,1363,0.28,1.24,12.006
2025-10-08,S012,QNA013,QNA014,太白街,699,3,42,次干路,8577,37.0,1464,0.301,1.13,12.27
2025-10-08,S013,QNA014,QNA015,太白街,599,3,42,次干路,8654,36.6,1494,0.307,0.98,14.447
2025-10-08,S014,QNA015,QNA016,太白街,364,3,42,次干路,6619,33.1,1063,0.219,0.66,18.184
2025-10-08,S015,QNA017,QNA018,新华街,622,3,40,次干路,10544,35.5,1686,0.347,1.05,16.952
2025-10-08,S016,QNA018,QNA019,新华街,536,3,40,次干路,13511,38.4,2067,0.425,0.84,25.207
2025-10-08,S017,QNA019,QNA020,新华街,336,3,40,次干路,11436,34.6,1845,0.38,0.58,34.036
2025-10-08,S018,QNA020,QNA021,新华街,335,3,40,次干路,8194,31.8,1418,0.292,0.63,24.46
